Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
1248;CR Flamengo;146;24;34653;False;;;;;;;;;;;;;;;;;;;;;;;;FLA;-1;-1;Estadio do Maracana;;-1;;136;1246;1249;;;;;20447232;20447233;20447360;20447234;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;0;4;0;0;0;0;5;7;2;2;2;63;63;63;57;0;4;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1249;Fluminense FC;146;24;101660;False;;;;;;;;;;;;;;;;;;;;;;;;FLU;-1;-1;Estadio do Maracana;;-1;;136;1246;1248;;;;;20463616;20463617;20463744;20463618;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;26;16;34;0;10;0;1;7;1;2;1;0;26;16;34;0;10;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1250;Grêmio;146;17;102180;False;;;;;;;;;;;;;;;;;;;;;;;;GRE;-1;-1;Arena do Grêmio;;-1;;1252;262143;262143;;;;;20480000;20480001;20480128;20480002;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;39;57;0;0;0;0;5;6;1;1;1;0;39;57;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1252;SC Internacional;146;17;112;False;;;;;;;;;;;;;;;;;;;;;;;;INT;-1;-1;Estadio Beira Rio;;-1;;1250;262143;262143;;;;;20512768;20512769;20512896;20512770;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;59;7;9;59;7;9;0;5;4;1;1;7;63;63;63;59;7;9;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1254;Santos FC;146;16;100796;False;;;;;;;;;;;;;;;;;;;;;;;;SAN;-1;-1;Estadio Urbano Caldeira;;-1;;1247;137;1255;;;;;20545536;20545537;20545664;20545538;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;0;0;0;5;8;1;1;2;63;63;63;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1255;São Paulo FC;146;14;101149;False;;;;;;;;;;;;;;;;;;;;;;;;SAO;-1;-1;Estadio Cicero Pompeu de Toledo;;-1;;137;1254;1247;;;;;20561920;20561921;20562048;20561922;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;56;0;10;0;2;4;1;2;2;63;63;63;56;0;10;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1256;CSD Colo Colo;147;29;100947;False;;;;;;;;;;;;;;;;;;;;;;;;CC;-1;-1;Estadio Monumental David Arellano;;-1;;2209;2191;262143;;;;;20578304;20578305;20578432;20578306;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;0;0;0;5;1;1;1;2;63;63;63;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1257;América de Cali;148;54;274;False;;;;;;;;;;;;;;;;;;;;;;;;AME;-1;-1;Estadio Olimpico Pascual Guerrero;;-1;;2650;1258;2193;;;;;20594688;20594689;20594816;20594690;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;6;8;63;63;63;0;0;0;1;1;1;53;6;8;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1258;Millonarios FC;148;15;131465;False;;;;;;;;;;;;;;;;;;;;;;;;MIL;-1;-1;Nemesio Camacho;;-1;;2657;2650;2193;;;;;20611072;20611073;20611200;20611074;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;9;17;35;63;63;63;0;5;2;1;2;1;9;17;35;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1260;Club Cerro Porteño;150;15;100170;False;;;;;;;;;;;;;;;;;;;;;;;;CER;-1;-1;Estadio General Pablo Rojas;;-1;;262143;262143;262143;;;;;20643840;20643841;20643968;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;35;1;1;0;0;34;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1261;Olimpia Asunción;150;15;100076;False;;;;;;;;;;;;;;;;;;;;;;;;OLI;-1;-1;Estadio Manuel Ferreira;;-1;;262143;262143;262143;;;;;20660224;20660225;20660352;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;55;55;55;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1262;Club Nacional;152;29;100053;False;;;;;;;;;;;;;;;;;;;;;;;;CNF;-1;-1;Gran Parque Central stadium;;-1;;262143;262143;262143;;;;;20676608;20676609;20676736;20676610;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;14;27;56;0;12;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1263;CA Peñarol;152;29;451;False;;;;;;;;;;;;;;;;;;;;;;;;PEN;-1;-1;Campeon del Siglo stadium;;-1;;262143;262143;262143;;;;;20692992;20692993;20693120;20692994;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;50;2;0;0;0;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1264;Club América;124;15;266;False;;;;;;;;;;;;;;;;;;;;;;;;CA;-1;-1;Aztec Stadium;;-1;;262143;262143;262143;;;;;20709376;20709377;20709504;20709378;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;60;0;0;10;23;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1265;Cruz Azul;124;29;229;False;;;;;;;;;;;;;;;;;;;;;;;;CAZ;-1;-1;Olimpico Universitario;;-1;;262143;262143;262143;;;;;20725760;20725761;20725888;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;9;21;44;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1327;Queens Park Rangers;204;42;357;False;;;;;;;;;;;;;;;;;;;;;;;;QPR;-1;-1;Loftus Road;;-1;;178;4180;262143;;;;;21741568;21741569;21741696;21741570;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;1;17;52;63;63;63;0;1;7;2;1;5;1;17;52;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1329;Stade Brestois;208;42;239;False;;;;;;;;;;;;;;;;;;;;;;;;SB;-1;-1;Francis-Le Bie;;-1;;218;211;414;;;;;21774336;21774337;21774464;21774338;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;0;6;63;63;63;0;5;4;4;1;1;56;0;6;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1330;Stade de Reims;208;20;143;False;;;;;;;;;;;;;;;;;;;;;;;;SDR;-1;-1;Auguste Delaune;;-1;;420;262143;262143;;;;;21790720;21790721;21790848;21790722;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;8;10;63;63;63;0;6;1;4;1;14;52;8;10;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1348;Al Shabab Club;31;29;100602;False;;;;;;;;;;;;;;;;;;;;;;;;SHA;-1;-1;King Fahd Stadium;;-1;;2577;1349;2576;;;;;22085632;22085633;22085760;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;53;53;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1349;Al Ahli SFC;31;29;1170;False;;;;;;;;;;;;;;;;;;;;;;;;AHL;-1;-1;King Abdulla Sports City;;-1;;1350;1348;262143;;;;;22102016;22102017;22102144;22102018;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;5;37;23;5;37;23;0;0;0;4;1;1;0;33;15;0;33;15;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1350;Al Ittihad Club;31;15;36636;False;;;;;;;;;;;;;;;;;;;;;;;;ITT;-1;-1;King Abdullah Sport City;;-1;;1489;2577;1349;;;;;22118400;22118401;22118528;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;10;10;10;50;49;12;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1362;Cesena FC;215;29;26;False;;;;;;;;;;;;;;;;;;;;;;;;CES;-1;-1;Orogel Stadium;;-1;;186;1919;262143;;;;;22315008;22315009;22315136;22315010;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;0;0;0;0;0;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1489;Al Hilal SFC;31;29;100817;False;;;;;;;;;;;;;;;;;;;;;;;;HIL;-1;-1;King Fahd International Stadium;;-1;;1348;2577;1350;;;;;24395776;24395777;24395904;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;2;10;26;2;10;26;0;3;8;1;2;1;2;10;26;2;10;26;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1528;Valenciennes FC;208;42;100051;False;;;;;;;;;;;;;;;;;;;;;;;;VA;-1;-1;Stade du Hainaut;;-1;;213;262143;262143;;;;;25034752;25034753;25034880;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;51;0;0;51;0;0;0;5;4;4;1;1;51;0;0;51;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1550;Serbia;303;29;36270;True;;;;;;;;;;;;;;;;;;;;;;;;SRB;-1;-1;Rajko Mitic Stadium;;-1;;262143;262143;262143;;;;;25395200;25395201;25395328;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;59;7;9;0;27;45;0;3;4;1;1;1;59;7;9;0;27;45;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1551;Montenegro;304;29;100012;True;;;;;;;;;;;;;;;;;;;;;;;;MNE;-1;-1;Podgorica City Stadium;;-1;;262143;262143;262143;;;;;25411584;25411585;25411712;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;49;0;2;63;55;6;0;5;7;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1586;RB Salzburg;194;18;100704;False;;;;;;;;;;;;;;;;;;;;;;;;RBS;-1;-1;Red Bull Arena;;-1;;262143;262143;262143;;;;;25985024;25985025;25985152;25985026;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;4;18;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1589;Hull City;204;42;100780;False;;;;;;;;;;;;;;;;;;;;;;;;HUL;-1;-1;KCOM Stadium;;-1;;104;262143;262143;;;;;26034176;26034177;26034304;26034178;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;34;14;10;10;10;0;1;8;1;1;1;61;40;11;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1600;Spezia Calcio;215;40;100700;False;;;;;;;;;;;;;;;;;;;;;;;;SPE;-1;-1;Alberto Picco;;-1;;323;240;4241;;;;;26214400;26214401;26214528;26214402;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;0;0;53;53;53;0;5;1;1;1;1;0;0;0;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1695;Wisła Kraków;227;44;100508;False;;;;;;;;;;;;;;;;;;;;;;;;WIS;-1;-1;Estadio Henryk Reyman;;-1;;262143;262143;262143;;;;;27770880;27770881;27771008;27770882;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;43;6;6;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1702;Malmö FF;237;20;100122;False;;;;;;;;;;;;;;;;;;;;;;;;MFF;-1;-1;Swedbank Stadion;;-1;;262143;262143;262143;;;;;27885568;27885569;27885696;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;36;52;22;38;51;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1706;FC Basel 1893;238;29;36347;False;;;;;;;;;;;;;;;;;;;;;;;;BAS;-1;-1;St. Jakob Park;;-1;;262143;262143;1950;;;;;27951104;27951105;27951232;27951106;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;16;36;63;5;12;0;5;7;1;2;2;63;63;63;0;16;36;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1733;HJK Helsinki;207;29;100750;False;;;;;;;;;;;;;;;;;;;;;;;;HJK;-1;-1;Bolt Arena;;-1;;262143;262143;262143;;;;;28393472;28393473;28393600;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;18;38;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1746;CFR Cluj;229;17;100749;False;;;;;;;;;;;;;;;;;;;;;;;;CLJ;-1;-1;Stadionul Dr. Constantin Radulescu;;-1;;262143;262143;262143;;;;;28606464;28606465;28606592;28606466;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;37;9;15;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1753;Dinamo Moskva;230;18;102271;False;;;;;;;;;;;;;;;;;;;;;;;;DMO;-1;-1;VTB Arena;;-1;;135;1218;271;;;;;28721152;28721153;28721280;28721154;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;18;38;53;53;53;0;0;0;1;1;1;0;18;38;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1756;Legia Warszawa;227;15;102034;False;;;;;;;;;;;;;;;;;;;;;;;;WRZ;-1;-1;Polish Army Stadium;;-1;;262143;262143;262143;;;;;28770304;28770305;28770432;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;36;16;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1760;Bristol City;204;29;100696;False;;;;;;;;;;;;;;;;;;;;;;;;BCI;-1;-1;Ashton Gate;;-1;;262143;262143;262143;;;;;28835840;28835841;28835968;28835842;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;6;9;63;63;63;0;0;0;1;1;5;56;6;9;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1765;Granada CF;236;44;144;False;;;;;;;;;;;;;;;;;;;;;;;;GRA;-1;-1;Nuevo Los Carmenes;;-1;;194;357;260;;;;;28917760;28917761;28917888;28917762;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;2;5;55;55;55;0;2;1;1;1;1;57;2;5;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1778;CF Monterrey;124;17;101606;False;;;;;;;;;;;;;;;;;;;;;;;;MON;-1;-1;BBVA Bancomer Stadium;;-1;;262143;262143;262143;;;;;29130752;29130753;29130880;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;11;23;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
1782;Tigres UANL;124;15;101569;False;;;;;;;;;;;;;;;;;;;;;;;;TIG;-1;-1;University Stadium;;-1;;262143;262143;262143;;;;;29196288;29196289;29196416;29196290;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;62;44;13;0;23;42;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
